#{"t_start": 1699259167.7987885, "env_id": "CrowdSim-v0"}
r,l,t--0.128456,97,2.--0.006486,97,5.0349-0-00,97,7.08472400-0.310488,55,-0,97,9.690,97,10,97,11.440,97,10,97,13.503055
0,97,15.557303
0,97,17.649246
-0.020964,97,19.690214
0,97,21.749142
0,97,23.830725
0,97,25.911561
-0.27870,97,20,97,27.29--000,-0.25,87,29.10,97,30.143372
-0.290,97,31.7-0.01470,97,33.720,97,30,97,35.680,97,0,97,37.683-0.090,97,39.734619
0,97,41.830893
0,97,43.911473
-0,97,44.517237
-0.0,97,46.575799
0,97,48.614747
0,97,50.604961
0,97,52.585656
0,97,54.729859
0,97,56.940887
0,97,58.951213
-0.261396,44,59.88790400,97,61.88385
0,97,63.885468
0,97,65.874395
0,97,67.843406
0,97,69.835074
0,97,71.843374
0,97,73.856061
0,97,75.826771
-0.002132,97,77.826767
0,97,79.79897
0,97,81.795109
0,97,83.775603
0,97,85.761565
0,97,87.800463
0,97,89.80798
0,97,91.839877
0,97,93.807124
0,97,95.804618
0,97,97.805377
0,97,99.775343
0,97,101.767968
0,97,103.774627
0,97,105.769077
0,97,107.761781
0,97,109.769266
0,97,111.834415
0,97,113.879321
-0.023539,97,115.919979
0,97,117.934139
0,97,119.931032
0,97,121.945219
0,97,123.921423
0,97,125.91583
0,97,127.895952
0,97,129.906259
0,97,131.886002
-0.011623,97,133.895039
0,97,135.925046
0,97,137.902859
0,97,139.884675
0,97,141.913331
0,97,143.89509
0,97,145.87472
0,97,147.876731
0,97,149.861355
-0.040455,97,151.864165
0,97,153.855252
0,97,155.81831
0,97,157.799495
0,97,159.784718
0,97,161.824952
0,97,163.815031
0,97,165.788252
0,97,167.823199
0,97,169.81631
0,97,171.819446
0,97,173.777452
0,97,175.74664
0,97,177.71457
0,97,179.680233
0,97,181.651227
0,97,183.638111
0,97,185.605854
0,97,187.569039
0,97,189.540318
0,97,191.545266
0,97,193.504559
0,97,195.484517
0,97,197.437884
0,97,199.4181
-0.03823,97,201.378721
0,97,203.329465
-0.017885,97,205.296794
0,97,207.265694
0,97,209.259309
0,97,211.260404
0,97,213.259207
-0.040161,97,215.246598
0,97,217.242065
0,97,219.223934
0,97,221.206085
0,97,223.172528
-0.107351,97,225.151337
0,97,227.138328
0,97,229.104184
0,97,231.137485
0,97,233.155224
-0.032276,97,235.120904
0,97,237.107141
0,97,239.103533
0,97,241.084495
0,97,243.082032
0,97,245.066645
0,97,247.030527
-0.050237,97,248.972099
0,97,250.960604
0,97,252.936258
0,97,254.927068
0,97,256.88942
0,97,258.836596
0,97,260.811084
0,97,262.779505
0,97,264.761287
-0.25,33,265.429406
0,97,267.43692
-0.295364,53,268.5180-0.00,97,270.519173
0,97,272.466627
0,97,274.467307
0,97,276.499233
0,97,278.515773
0,97,280.497115
0,97,282.492115
0,97,284.493539
0,97,286.477246
-0.257753,40,287.293628
0,97,289.261581
0,97,291.263749
0,97,293.272367
0,97,295.21886
0,97,297.218119
0,97,299.249458
0,97,301.24206
0,97,303.223292
-0.016135,97,305.200532
0,97,307.167048
0,97,309.145817
0,97,311.199137
0,97,313.152518
0,97,315.11975
0,97,317.131864
0,97,319.127649
0,97,321.103551
0,97,323.09675
0,97,325.090978
0,97,327.092283
0,97,329.063507
-0.272368,39,329.864523
0,97,331.830148
0,97,333.816644
0,97,335.806393
0,97,337.782163
0,97,339.764803
0,97,341.763495
0,97,343.747459
-0.293008,42,344.60416200,97,346.56901500,97,348.52856900,97,350.50389700,97,352.4974010,-0.003175,97,350,97,355.60,97,350,97,357.60,97,350,97,359.60,97,360.420,97,30,97,362.400,97,30,97,364.380,97,30,97,366.350,97,30,97,368.320,97,30,97,370.330,97,30,97,372.330,97,3-0.25,36,370,97,374.70,97,370,97,376.70,97,370,97,378.7-0.01420,97,380.750318
0,97,382.742947
0,97,384.715442
0,97,386.717379
-0.003413,97,388.60,97,380,97,390.60,97,390,97,392.698792
0,97,394.696782
0,97,396.679506
0,97,398.678638
0,97,400.724138
0,97,402.746798
0,97,404.766801
0,97,406.759232
0,97,408.727486
0,97,410.738623
0,97,412.741726
0,97,414.705333
-0.010991,97,416.688029
-0.07436,97,418.66238
0,97,420.644711
0,97,422.617995
0,97,424.576388
0,97,426.551679
0,97,428.527694
0,97,430.486814
0,97,432.464705
0,97,434.472404
0,97,436.654151
0,97,438.645655
0,97,440.595626
0,97,442.5633
0,97,444.526942
0,97,446.508417
0,97,448.48642
0,97,450.445263
0,97,452.401331
0,97,454.369073
0,97,456.335646
0,97,458.314291
0,97,460.301332
0,97,462.288736
-0.008732,97,464.254827
0,97,466.215591
0,97,468.204513
0,97,470.206508
0,97,472.183228
-0.25,33,472.845573
-0.049002,97,474.809762
0,97,476.816139
-0.026746,97,478.831128
0,97,480.884745
-0.030572,97,482.909071
0,97,484.881714
0,97,486.869539
0,97,488.846581
0,97,490.849103
0,97,492.864493
0,97,494.823578
0,97,496.793349
0,97,498.797418
0,97,500.822116
0,97,502.807026
0,97,504.81305
0,97,506.806411
0,97,508.80649
0,97,510.7997
0,97,512.7826
0,97,514.756581
0,97,516.757422
0,97,518.750108
0,97,520.733018
0,97,522.721162
0,97,524.725102
0,97,526.716636
0,97,528.719716
0,97,530.708468
0,97,532.692649
0,97,534.669627
0,97,536.633775
0,97,538.620989
0,97,540.599684
0,97,542.586466
0,97,544.57885
0,97,546.57198
0,97,548.55853
0,97,550.561867
0,97,552.541686
0,97,554.512792
0,97,556.503061
0,97,558.50067
0,97,560.480662
0,97,562.475458
0,97,564.470731
0,97,566.452721
0,97,568.433587
-0.007389,97,570.41779
0,97,572.442205
0,97,574.41763
0,97,576.405575
0,97,578.386509
0,97,580.370424
0,97,582.353077
0,97,584.316923
0,97,586.308123
0,97,588.306998
0,97,590.285751
0,97,592.268784
0,97,594.217675
0,97,596.214832
0,97,598.186437
-0.020374,97,600.177771
0,97,602.172097
0,97,604.1533
0,97,606.143193
0,97,608.106467
0,97,610.046962
0,97,612.022518
0,97,614.049129
0,97,616.036584
0,97,618.037153
0,97,620.050411
0,97,622.033946
0,97,624.059892
0,97,626.062022
0,97,628.053737
-0.265783,3,628.110855
0,97,630.131429
0,97,632.127249
0,97,634.110112
0,97,636.110431
0,97,638.124083
0,97,640.150278
0,97,642.169441
0,97,644.182703
0,97,646.163389
